Valeurs lues      : 67584
Timestamps lus    : 68096
Date: 2026-05-04 14:38:35 | Valeur: -11865
Date: 2026-05-04 14:38:35 | Valeur: -14917
Date: 2026-05-04 14:38:35 | Valeur: -13886
Date: 2026-05-04 14:38:35 | Valeur: -12996
Date: 2026-05-04 14:38:35 | Valeur: -13609
Date: 2026-05-04 14:38:35 | Valeur: -13528
Date: 2026-05-04 14:38:35 | Valeur: -14822
Date: 2026-05-04 14:38:35 | Valeur: -11977
Date: 2026-05-04 14:38:35 | Valeur: -14037
Date: 2026-05-04 14:38:35 | Valeur: -11243
Date: 2026-05-04 14:38:35 | Valeur: -14827
Date: 2026-05-04 14:38:35 | Valeur: -13361
Date: 2026-05-04 14:38:35 | Valeur: -12322
Date: 2026-05-04 14:38:35 | Valeur: -14097
Date: 2026-05-04 14:38:35 | Valeur: -12218
Date: 2026-05-04 14:38:35 | Valeur: -13272
Date: 2026-05-04 14:38:35 | Valeur: -14245
Date: 2026-05-04 14:38:35 | Valeur: -13805
Date: 2026-05-04 14:38:35 | Valeur: -15125
Date: 2026-05-04 14:38:35 | Valeur: -13606
Date: 2026-05-04 14:38:35 | Valeur: -10589
Date: 2026-05-04 14:38:35 | Valeur: -15206
Date: 2026-05-04 14:38:35 | Valeur: -11770
Date: 2026-05-04 14:38:35 | Valeur: -13636
Date: 2026-05-04 14:38:35 | Valeur: -13967
Date: 2026-05-04 14:38:35 | Valeur: -13441
Date: 2026-05-04 14:38:35 | Valeur: -11747
Date: 2026-05-04 14:38:35 | Valeur: -13078
Date: 2026-05-04 14:38:35 | Valeur: -14619
Date: 2026-05-04 14:38:35 | Valeur: -15202
Date: 2026-05-04 14:38:35 | Valeur: -13086
Date: 2026-05-04 14:38:35 | Valeur: -10996
Date: 2026-05-04 14:38:35 | Valeur: -13815
Date: 2026-05-04 14:38:35 | Valeur: -15276
Date: 2026-05-04 14:38:35 | Valeur: -14194
Date: 2026-05-04 14:38:35 | Valeur: -13310
Date: 2026-05-04 14:38:35 | Valeur: -12913
Date: 2026-05-04 14:38:35 | Valeur: -11847
Date: 2026-05-04 14:38:35 | Valeur: -13536
Date: 2026-05-04 14:38:35 | Valeur: -12211
Date: 2026-05-04 14:38:35 | Valeur: -11898
Date: 2026-05-04 14:38:35 | Valeur: -12432
Date: 2026-05-04 14:38:35 | Valeur: -12489
Date: 2026-05-04 14:38:35 | Valeur: -11776
Date: 2026-05-04 14:38:35 | Valeur: -13434
Date: 2026-05-04 14:38:35 | Valeur: -16511
Date: 2026-05-04 14:38:35 | Valeur: -14540
Date: 2026-05-04 14:38:35 | Valeur: -13537
Date: 2026-05-04 14:38:35 | Valeur: -13180
Date: 2026-05-04 14:38:35 | Valeur: -12004
Date: 2026-05-04 14:38:35 | Valeur: -12699
Date: 2026-05-04 14:38:35 | Valeur: -13652
Date: 2026-05-04 14:38:35 | Valeur: -11236
Date: 2026-05-04 14:38:35 | Valeur: -12166
Date: 2026-05-04 14:38:35 | Valeur: -13114
Date: 2026-05-04 14:38:35 | Valeur: -13577
Date: 2026-05-04 14:38:35 | Valeur: -13063
Date: 2026-05-04 14:38:35 | Valeur: -11916
Date: 2026-05-04 14:38:35 | Valeur: -14221
Date: 2026-05-04 14:38:35 | Valeur: -13018
Date: 2026-05-04 14:38:35 | Valeur: -13447
Date: 2026-05-04 14:38:35 | Valeur: -10948
Date: 2026-05-04 14:38:35 | Valeur: -13943
Date: 2026-05-04 14:38:35 | Valeur: -13241
Date: 2026-05-04 14:38:35 | Valeur: -13248
Date: 2026-05-04 14:38:35 | Valeur: -13293
Date: 2026-05-04 14:38:35 | Valeur: -11889
Date: 2026-05-04 14:38:35 | Valeur: -10003
Date: 2026-05-04 14:38:35 | Valeur: -11072
Date: 2026-05-04 14:38:35 | Valeur: -10743
Date: 2026-05-04 14:38:35 | Valeur: -12383
Date: 2026-05-04 14:38:35 | Valeur: -11097
Date: 2026-05-04 14:38:35 | Valeur: -11551
Date: 2026-05-04 14:38:35 | Valeur: -12854
Date: 2026-05-04 14:38:35 | Valeur: -13505
Date: 2026-05-04 14:38:35 | Valeur: -12595
Date: 2026-05-04 14:38:35 | Valeur: -10757
Date: 2026-05-04 14:38:35 | Valeur: -12898
Date: 2026-05-04 14:38:35 | Valeur: -11064
Date: 2026-05-04 14:38:35 | Valeur: -10804
Date: 2026-05-04 14:38:35 | Valeur: -13479
Date: 2026-05-04 14:38:35 | Valeur: -13448
Date: 2026-05-04 14:38:35 | Valeur: -13527
Date: 2026-05-04 14:38:35 | Valeur: -10703
Date: 2026-05-04 14:38:35 | Valeur: -12655
Date: 2026-05-04 14:38:35 | Valeur: -12277
Date: 2026-05-04 14:38:35 | Valeur: -11282
Date: 2026-05-04 14:38:35 | Valeur: -16888
Date: 2026-05-04 14:38:35 | Valeur: -14597
Date: 2026-05-04 14:38:35 | Valeur: -10518
Date: 2026-05-04 14:38:35 | Valeur: -12024
Date: 2026-05-04 14:38:35 | Valeur: -13309
Date: 2026-05-04 14:38:35 | Valeur: -12501
Date: 2026-05-04 14:38:35 | Valeur: -13040
Date: 2026-05-04 14:38:35 | Valeur: -13002
Date: 2026-05-04 14:38:35 | Valeur: -10774
Date: 2026-05-04 14:38:35 | Valeur: -11809
Date: 2026-05-04 14:38:35 | Valeur: -10939
Date: 2026-05-04 14:38:35 | Valeur: -11022
Date: 2026-05-04 14:38:35 | Valeur: -11305
Date: 2026-05-04 14:38:35 | Valeur: -15074
Date: 2026-05-04 14:38:35 | Valeur: -13471
Date: 2026-05-04 14:38:35 | Valeur: -13857
Date: 2026-05-04 14:38:35 | Valeur: -12357
Date: 2026-05-04 14:38:35 | Valeur: -10154
Date: 2026-05-04 14:38:35 | Valeur: -12071
Date: 2026-05-04 14:38:35 | Valeur: -13434
Date: 2026-05-04 14:38:35 | Valeur: -12774
Date: 2026-05-04 14:38:35 | Valeur: -13470
Date: 2026-05-04 14:38:35 | Valeur: -14957
Date: 2026-05-04 14:38:35 | Valeur: -15151
Date: 2026-05-04 14:38:35 | Valeur: -12720
Date: 2026-05-04 14:38:35 | Valeur: -14640
Date: 2026-05-04 14:38:35 | Valeur: -13466
Date: 2026-05-04 14:38:35 | Valeur: -15028
Date: 2026-05-04 14:38:35 | Valeur: -10146
Date: 2026-05-04 14:38:35 | Valeur: -14170
Date: 2026-05-04 14:38:35 | Valeur: -11137
Date: 2026-05-04 14:38:35 | Valeur: -11822
Date: 2026-05-04 14:38:35 | Valeur: -13981
Date: 2026-05-04 14:38:35 | Valeur: -12452
Date: 2026-05-04 14:38:35 | Valeur: -14124
Date: 2026-05-04 14:38:35 | Valeur: -13678
Date: 2026-05-04 14:38:35 | Valeur: -13387
Date: 2026-05-04 14:38:35 | Valeur: -12952
Date: 2026-05-04 14:38:35 | Valeur: -11496
Date: 2026-05-04 14:38:35 | Valeur: -11596
Date: 2026-05-04 14:38:35 | Valeur: -11165
Date: 2026-05-04 14:38:35 | Valeur: -13146
Date: 2026-05-04 14:38:35 | Valeur: -14792
Date: 2026-05-04 14:38:35 | Valeur: -12556
Date: 2026-05-04 14:38:35 | Valeur: -14212
Date: 2026-05-04 14:38:35 | Valeur: -13741
Date: 2026-05-04 14:38:35 | Valeur: -10890
Date: 2026-05-04 14:38:35 | Valeur: -13548
Date: 2026-05-04 14:38:35 | Valeur: -15478
Date: 2026-05-04 14:38:35 | Valeur: -15810
Date: 2026-05-04 14:38:35 | Valeur: -13150
Date: 2026-05-04 14:38:35 | Valeur: -13528
Date: 2026-05-04 14:38:35 | Valeur: -11921
Date: 2026-05-04 14:38:35 | Valeur: -10842
Date: 2026-05-04 14:38:35 | Valeur: -14958
Date: 2026-05-04 14:38:35 | Valeur: -12743
Date: 2026-05-04 14:38:35 | Valeur: -12430
Date: 2026-05-04 14:38:35 | Valeur: -12143
Date: 2026-05-04 14:38:35 | Valeur: -13296
Date: 2026-05-04 14:38:35 | Valeur: -12698
Date: 2026-05-04 14:38:35 | Valeur: -14666
Date: 2026-05-04 14:38:35 | Valeur: -16794
Date: 2026-05-04 14:38:35 | Valeur: -11992
Date: 2026-05-04 14:38:35 | Valeur: -14309
Date: 2026-05-04 14:38:35 | Valeur: -11798
Date: 2026-05-04 14:38:35 | Valeur: -11623
Date: 2026-05-04 14:38:35 | Valeur: -11860
Date: 2026-05-04 14:38:35 | Valeur: -13111
Date: 2026-05-04 14:38:35 | Valeur: -10882
Date: 2026-05-04 14:38:35 | Valeur: -13165
Date: 2026-05-04 14:38:35 | Valeur: -14060
Date: 2026-05-04 14:38:35 | Valeur: -15657
Date: 2026-05-04 14:38:35 | Valeur: -10429
Date: 2026-05-04 14:38:35 | Valeur: -13199
Date: 2026-05-04 14:38:35 | Valeur: -14182
Date: 2026-05-04 14:38:35 | Valeur: -13026
Date: 2026-05-04 14:38:35 | Valeur: -11483
Date: 2026-05-04 14:38:35 | Valeur: -12367
Date: 2026-05-04 14:38:35 | Valeur: -14186
Date: 2026-05-04 14:38:35 | Valeur: -12729
Date: 2026-05-04 14:38:35 | Valeur: -10954
Date: 2026-05-04 14:38:35 | Valeur: -12916
Date: 2026-05-04 14:38:35 | Valeur: -13838
Date: 2026-05-04 14:38:35 | Valeur: -11281
Date: 2026-05-04 14:38:35 | Valeur: -13355
Date: 2026-05-04 14:38:35 | Valeur: -11255
Date: 2026-05-04 14:38:35 | Valeur: -12093
Date: 2026-05-04 14:38:35 | Valeur: -10746
Date: 2026-05-04 14:38:35 | Valeur: -14676
Date: 2026-05-04 14:38:35 | Valeur: -15191
Date: 2026-05-04 14:38:35 | Valeur: -16312
Date: 2026-05-04 14:38:35 | Valeur: -15200
Date: 2026-05-04 14:38:35 | Valeur: -12300
Date: 2026-05-04 14:38:35 | Valeur: -11021
Date: 2026-05-04 14:38:35 | Valeur: -14183
Date: 2026-05-04 14:38:35 | Valeur: -10131
Date: 2026-05-04 14:38:35 | Valeur: -12885
Date: 2026-05-04 14:38:35 | Valeur: -12706
Date: 2026-05-04 14:38:35 | Valeur: -14353
Date: 2026-05-04 14:38:35 | Valeur: -12042
Date: 2026-05-04 14:38:35 | Valeur: -14082
Date: 2026-05-04 14:38:35 | Valeur: -14558
Date: 2026-05-04 14:38:35 | Valeur: -14008
Date: 2026-05-04 14:38:35 | Valeur: -14053
Date: 2026-05-04 14:38:35 | Valeur: -12615
Date: 2026-05-04 14:38:35 | Valeur: -9884
Date: 2026-05-04 14:38:35 | Valeur: -14599
Date: 2026-05-04 14:38:35 | Valeur: -10693
Date: 2026-05-04 14:38:35 | Valeur: -12587
Date: 2026-05-04 14:38:35 | Valeur: -10415
Date: 2026-05-04 14:38:35 | Valeur: -11956
Date: 2026-05-04 14:38:35 | Valeur: -15438
Date: 2026-05-04 14:38:35 | Valeur: -13810
Date: 2026-05-04 14:38:35 | Valeur: -14151
Date: 2026-05-04 14:38:35 | Valeur: -14022
Date: 2026-05-04 14:38:35 | Valeur: -13263
Date: 2026-05-04 14:38:35 | Valeur: -10386
Date: 2026-05-04 14:38:35 | Valeur: -12204
Date: 2026-05-04 14:38:35 | Valeur: -13772
Date: 2026-05-04 14:38:35 | Valeur: -14620
Date: 2026-05-04 14:38:35 | Valeur: -11700
Date: 2026-05-04 14:38:35 | Valeur: -12063
Date: 2026-05-04 14:38:35 | Valeur: -14155
Date: 2026-05-04 14:38:35 | Valeur: -13121
Date: 2026-05-04 14:38:35 | Valeur: -13313
Date: 2026-05-04 14:38:35 | Valeur: -11870
Date: 2026-05-04 14:38:35 | Valeur: -13651
Date: 2026-05-04 14:38:35 | Valeur: -12977
Date: 2026-05-04 14:38:35 | Valeur: -15328
Date: 2026-05-04 14:38:35 | Valeur: -15329
Date: 2026-05-04 14:38:35 | Valeur: -10055
Date: 2026-05-04 14:38:35 | Valeur: -12831
Date: 2026-05-04 14:38:35 | Valeur: -10523
Date: 2026-05-04 14:38:35 | Valeur: -11365
Date: 2026-05-04 14:38:35 | Valeur: -11655
Date: 2026-05-04 14:38:35 | Valeur: -14471
Date: 2026-05-04 14:38:35 | Valeur: -13113
Date: 2026-05-04 14:38:35 | Valeur: -14024
Date: 2026-05-04 14:38:35 | Valeur: -13779
Date: 2026-05-04 14:38:35 | Valeur: -11259
Date: 2026-05-04 14:38:35 | Valeur: -11514
Date: 2026-05-04 14:38:35 | Valeur: -12455
Date: 2026-05-04 14:38:35 | Valeur: -13305
Date: 2026-05-04 14:38:35 | Valeur: -13491
Date: 2026-05-04 14:38:35 | Valeur: -12864
Date: 2026-05-04 14:38:35 | Valeur: -13729
Date: 2026-05-04 14:38:35 | Valeur: -13316
Date: 2026-05-04 14:38:35 | Valeur: -11819
Date: 2026-05-04 14:38:35 | Valeur: -12370
Date: 2026-05-04 14:38:35 | Valeur: -13830
Date: 2026-05-04 14:38:35 | Valeur: -11910
Date: 2026-05-04 14:38:35 | Valeur: -16158
Date: 2026-05-04 14:38:35 | Valeur: -11470
Date: 2026-05-04 14:38:35 | Valeur: -13622
Date: 2026-05-04 14:38:35 | Valeur: -13621
Date: 2026-05-04 14:38:35 | Valeur: -14045
Date: 2026-05-04 14:38:35 | Valeur: -12929
Date: 2026-05-04 14:38:35 | Valeur: -13348
Date: 2026-05-04 14:38:35 | Valeur: -12347
Date: 2026-05-04 14:38:35 | Valeur: -12815
Date: 2026-05-04 14:38:35 | Valeur: -14047
Date: 2026-05-04 14:38:35 | Valeur: -14342
Date: 2026-05-04 14:38:35 | Valeur: -13286
Date: 2026-05-04 14:38:35 | Valeur: -11069
Date: 2026-05-04 14:38:35 | Valeur: -13734
Date: 2026-05-04 14:38:35 | Valeur: -13091
Date: 2026-05-04 14:38:35 | Valeur: -12623
Date: 2026-05-04 14:38:35 | Valeur: -13059
Date: 2026-05-04 14:38:35 | Valeur: -12531
Date: 2026-05-04 14:38:35 | Valeur: -13085
Date: 2026-05-04 14:38:35 | Valeur: -11171
Date: 2026-05-04 14:38:35 | Valeur: -13211
Date: 2026-05-04 14:38:35 | Valeur: -12666
Date: 2026-05-04 14:38:35 | Valeur: -14394
Date: 2026-05-04 14:38:35 | Valeur: -13573
Date: 2026-05-04 14:38:35 | Valeur: -12866
Date: 2026-05-04 14:38:35 | Valeur: -14451
Date: 2026-05-04 14:38:35 | Valeur: -14264
Date: 2026-05-04 14:38:35 | Valeur: -14344
Date: 2026-05-04 14:38:35 | Valeur: -13277
Date: 2026-05-04 14:38:35 | Valeur: -11586
Date: 2026-05-04 14:38:35 | Valeur: -11344
Date: 2026-05-04 14:38:35 | Valeur: -11243
Date: 2026-05-04 14:38:35 | Valeur: -12099
Date: 2026-05-04 14:38:35 | Valeur: -14867
Date: 2026-05-04 14:38:35 | Valeur: -13664
Date: 2026-05-04 14:38:35 | Valeur: -13532
Date: 2026-05-04 14:38:35 | Valeur: -12541
Date: 2026-05-04 14:38:35 | Valeur: -12964
Date: 2026-05-04 14:38:35 | Valeur: -12410
Date: 2026-05-04 14:38:35 | Valeur: -13408
Date: 2026-05-04 14:38:35 | Valeur: -12857
Date: 2026-05-04 14:38:35 | Valeur: -13044
Date: 2026-05-04 14:38:35 | Valeur: -13566
Date: 2026-05-04 14:38:35 | Valeur: -12651
Date: 2026-05-04 14:38:35 | Valeur: -13303
Date: 2026-05-04 14:38:35 | Valeur: -14638
Date: 2026-05-04 14:38:35 | Valeur: -14056
Date: 2026-05-04 14:38:35 | Valeur: -13520
Date: 2026-05-04 14:38:35 | Valeur: -12473
Date: 2026-05-04 14:38:35 | Valeur: -11448
Date: 2026-05-04 14:38:35 | Valeur: -10381
Date: 2026-05-04 14:38:35 | Valeur: -12416
Date: 2026-05-04 14:38:35 | Valeur: -14200
Date: 2026-05-04 14:38:35 | Valeur: -11488
Date: 2026-05-04 14:38:35 | Valeur: -14347
Date: 2026-05-04 14:38:35 | Valeur: -11437
Date: 2026-05-04 14:38:35 | Valeur: -12530
Date: 2026-05-04 14:38:35 | Valeur: -10948
Date: 2026-05-04 14:38:35 | Valeur: -11102
Date: 2026-05-04 14:38:35 | Valeur: -12275
Date: 2026-05-04 14:38:35 | Valeur: -13895
Date: 2026-05-04 14:38:35 | Valeur: -11645
Date: 2026-05-04 14:38:35 | Valeur: -13538
Date: 2026-05-04 14:38:35 | Valeur: -14685
Date: 2026-05-04 14:38:35 | Valeur: -11911
Date: 2026-05-04 14:38:35 | Valeur: -11275
Date: 2026-05-04 14:38:35 | Valeur: -12846
Date: 2026-05-04 14:38:35 | Valeur: -12945
Date: 2026-05-04 14:38:35 | Valeur: -12371
Date: 2026-05-04 14:38:35 | Valeur: -10057
Date: 2026-05-04 14:38:35 | Valeur: -12787
Date: 2026-05-04 14:38:35 | Valeur: -11794
Date: 2026-05-04 14:38:35 | Valeur: -10144
Date: 2026-05-04 14:38:35 | Valeur: -13169
Date: 2026-05-04 14:38:35 | Valeur: -13432
Date: 2026-05-04 14:38:35 | Valeur: -12632
Date: 2026-05-04 14:38:35 | Valeur: -11865
Date: 2026-05-04 14:38:35 | Valeur: -11898
Date: 2026-05-04 14:38:35 | Valeur: -15754
Date: 2026-05-04 14:38:35 | Valeur: -13614
Date: 2026-05-04 14:38:35 | Valeur: -9156
Date: 2026-05-04 14:38:35 | Valeur: -10661
Date: 2026-05-04 14:38:35 | Valeur: -10859
Date: 2026-05-04 14:38:35 | Valeur: -13460
Date: 2026-05-04 14:38:35 | Valeur: -16362
Date: 2026-05-04 14:38:35 | Valeur: -11947
Date: 2026-05-04 14:38:36 | Valeur: -12959
Date: 2026-05-04 14:38:36 | Valeur: -11243
Date: 2026-05-04 14:38:36 | Valeur: -11444
Date: 2026-05-04 14:38:36 | Valeur: -14559
Date: 2026-05-04 14:38:36 | Valeur: -12544
Date: 2026-05-04 14:38:36 | Valeur: -9274
Date: 2026-05-04 14:38:36 | Valeur: -7259
Date: 2026-05-04 14:38:36 | Valeur: -5655
Date: 2026-05-04 14:38:36 | Valeur: -5694
Date: 2026-05-04 14:38:36 | Valeur: -5209
Date: 2026-05-04 14:38:36 | Valeur: -8381
Date: 2026-05-04 14:38:36 | Valeur: -7267
Date: 2026-05-04 14:38:36 | Valeur: -6906
Date: 2026-05-04 14:38:36 | Valeur: -7944
Date: 2026-05-04 14:38:36 | Valeur: -6712
Date: 2026-05-04 14:38:36 | Valeur: -7088
Date: 2026-05-04 14:38:36 | Valeur: -7850
Date: 2026-05-04 14:38:36 | Valeur: -3484
Date: 2026-05-04 14:38:36 | Valeur: -8375
Date: 2026-05-04 14:38:36 | Valeur: -8291
Date: 2026-05-04 14:38:36 | Valeur: -6674
Date: 2026-05-04 14:38:36 | Valeur: -4988
Date: 2026-05-04 14:38:36 | Valeur: -5193
Date: 2026-05-04 14:38:36 | Valeur: -6296
Date: 2026-05-04 14:38:36 | Valeur: -7429
Date: 2026-05-04 14:38:36 | Valeur: -9305
Date: 2026-05-04 14:38:36 | Valeur: -8156
Date: 2026-05-04 14:38:36 | Valeur: -5096
Date: 2026-05-04 14:38:36 | Valeur: -6107
Date: 2026-05-04 14:38:36 | Valeur: -5156
Date: 2026-05-04 14:38:36 | Valeur: -4944
Date: 2026-05-04 14:38:36 | Valeur: -5835
Date: 2026-05-04 14:38:36 | Valeur: -6430
Date: 2026-05-04 14:38:36 | Valeur: -6994
Date: 2026-05-04 14:38:36 | Valeur: -4903
Date: 2026-05-04 14:38:36 | Valeur: -7131
Date: 2026-05-04 14:38:36 | Valeur: -7961
Date: 2026-05-04 14:38:36 | Valeur: -5185
Date: 2026-05-04 14:38:36 | Valeur: -5083
Date: 2026-05-04 14:38:36 | Valeur: -4954
Date: 2026-05-04 14:38:36 | Valeur: -7252
Date: 2026-05-04 14:38:36 | Valeur: -5277
Date: 2026-05-04 14:38:36 | Valeur: -6935
Date: 2026-05-04 14:38:36 | Valeur: -5812
Date: 2026-05-04 14:38:36 | Valeur: -7077
Date: 2026-05-04 14:38:36 | Valeur: -3988
Date: 2026-05-04 14:38:36 | Valeur: -6117
Date: 2026-05-04 14:38:36 | Valeur: -7819
Date: 2026-05-04 14:38:36 | Valeur: -7435
Date: 2026-05-04 14:38:36 | Valeur: -5902
Date: 2026-05-04 14:38:36 | Valeur: -5362
Date: 2026-05-04 14:38:36 | Valeur: -7562
Date: 2026-05-04 14:38:36 | Valeur: -4216
Date: 2026-05-04 14:38:36 | Valeur: -4472
Date: 2026-05-04 14:38:36 | Valeur: -8732
Date: 2026-05-04 14:38:36 | Valeur: -7786
Date: 2026-05-04 14:38:36 | Valeur: -7642
Date: 2026-05-04 14:38:36 | Valeur: -7783
Date: 2026-05-04 14:38:36 | Valeur: -6830
Date: 2026-05-04 14:38:36 | Valeur: -5120
Date: 2026-05-04 14:38:36 | Valeur: -6755
Date: 2026-05-04 14:38:36 | Valeur: -4421
Date: 2026-05-04 14:38:36 | Valeur: -6329
Date: 2026-05-04 14:38:36 | Valeur: -6611
Date: 2026-05-04 14:38:36 | Valeur: -6856
Date: 2026-05-04 14:38:36 | Valeur: -7401
Date: 2026-05-04 14:38:36 | Valeur: -5441
Date: 2026-05-04 14:38:36 | Valeur: -5739
Date: 2026-05-04 14:38:36 | Valeur: -5595
Date: 2026-05-04 14:38:36 | Valeur: -6793
Date: 2026-05-04 14:38:36 | Valeur: -6731
Date: 2026-05-04 14:38:36 | Valeur: -5706
Date: 2026-05-04 14:38:36 | Valeur: -6231
Date: 2026-05-04 14:38:36 | Valeur: -5488
Date: 2026-05-04 14:38:36 | Valeur: -6946
Date: 2026-05-04 14:38:36 | Valeur: -6851
Date: 2026-05-04 14:38:36 | Valeur: -6761
Date: 2026-05-04 14:38:36 | Valeur: -6707
Date: 2026-05-04 14:38:36 | Valeur: -8313
Date: 2026-05-04 14:38:36 | Valeur: -7877
Date: 2026-05-04 14:38:36 | Valeur: -5915
Date: 2026-05-04 14:38:36 | Valeur: -7536
Date: 2026-05-04 14:38:36 | Valeur: -10347
Date: 2026-05-04 14:38:36 | Valeur: -4680
Date: 2026-05-04 14:38:36 | Valeur: -7742
Date: 2026-05-04 14:38:36 | Valeur: -7407
Date: 2026-05-04 14:38:36 | Valeur: -4761
Date: 2026-05-04 14:38:36 | Valeur: -7147
Date: 2026-05-04 14:38:36 | Valeur: -6860
Date: 2026-05-04 14:38:36 | Valeur: -7271
Date: 2026-05-04 14:38:36 | Valeur: -7883
Date: 2026-05-04 14:38:36 | Valeur: -5616
Date: 2026-05-04 14:38:36 | Valeur: -6866
Date: 2026-05-04 14:38:36 | Valeur: -3997
Date: 2026-05-04 14:38:36 | Valeur: -4599
Date: 2026-05-04 14:38:36 | Valeur: -5228
Date: 2026-05-04 14:38:36 | Valeur: -4819
Date: 2026-05-04 14:38:36 | Valeur: -6954
Date: 2026-05-04 14:38:36 | Valeur: -6608
Date: 2026-05-04 14:38:36 | Valeur: -6980
Date: 2026-05-04 14:38:36 | Valeur: -7107
Date: 2026-05-04 14:38:36 | Valeur: -5259
Date: 2026-05-04 14:38:36 | Valeur: -5560
Date: 2026-05-04 14:38:36 | Valeur: -9436
Date: 2026-05-04 14:38:36 | Valeur: -6641
Date: 2026-05-04 14:38:36 | Valeur: -6458
Date: 2026-05-04 14:38:36 | Valeur: -9397
Date: 2026-05-04 14:38:36 | Valeur: -9085
Date: 2026-05-04 14:38:36 | Valeur: -8587
Date: 2026-05-04 14:38:36 | Valeur: -7422
Date: 2026-05-04 14:38:36 | Valeur: -7991
Date: 2026-05-04 14:38:36 | Valeur: -6751
Date: 2026-05-04 14:38:36 | Valeur: -8418
Date: 2026-05-04 14:38:36 | Valeur: -6097
Date: 2026-05-04 14:38:36 | Valeur: -6441
Date: 2026-05-04 14:38:36 | Valeur: -8613
Date: 2026-05-04 14:38:36 | Valeur: -5679
Date: 2026-05-04 14:38:36 | Valeur: -4003
Date: 2026-05-04 14:38:36 | Valeur: -6055
Date: 2026-05-04 14:38:36 | Valeur: -6631
Date: 2026-05-04 14:38:36 | Valeur: -6218
Date: 2026-05-04 14:38:36 | Valeur: -6996
Date: 2026-05-04 14:38:36 | Valeur: -6937
Date: 2026-05-04 14:38:36 | Valeur: -4771
Date: 2026-05-04 14:38:36 | Valeur: -5830
Date: 2026-05-04 14:38:36 | Valeur: -7514
Date: 2026-05-04 14:38:36 | Valeur: -4711
Date: 2026-05-04 14:38:36 | Valeur: -3323
Date: 2026-05-04 14:38:36 | Valeur: -6309
Date: 2026-05-04 14:38:36 | Valeur: -7978
Date: 2026-05-04 14:38:36 | Valeur: -6381
Date: 2026-05-04 14:38:36 | Valeur: -7607
Date: 2026-05-04 14:38:36 | Valeur: -6428
Date: 2026-05-04 14:38:36 | Valeur: -5158
Date: 2026-05-04 14:38:36 | Valeur: -7388
Date: 2026-05-04 14:38:36 | Valeur: -6916
Date: 2026-05-04 14:38:36 | Valeur: -8473
Date: 2026-05-04 14:38:36 | Valeur: -7251
Date: 2026-05-04 14:38:36 | Valeur: -6836
Date: 2026-05-04 14:38:36 | Valeur: -4986
Date: 2026-05-04 14:38:36 | Valeur: -7326
Date: 2026-05-04 14:38:36 | Valeur: -7492
Date: 2026-05-04 14:38:36 | Valeur: -9257
Date: 2026-05-04 14:38:36 | Valeur: -6689
Date: 2026-05-04 14:38:36 | Valeur: -7473
Date: 2026-05-04 14:38:36 | Valeur: -5145
Date: 2026-05-04 14:38:36 | Valeur: -8231
Date: 2026-05-04 14:38:36 | Valeur: -5509
Date: 2026-05-04 14:38:36 | Valeur: -7398
Date: 2026-05-04 14:38:36 | Valeur: -6818
Date: 2026-05-04 14:38:36 | Valeur: -6374
Date: 2026-05-04 14:38:36 | Valeur: -5602
Date: 2026-05-04 14:38:36 | Valeur: -6073
Date: 2026-05-04 14:38:36 | Valeur: -6713
Date: 2026-05-04 14:38:36 | Valeur: -5580
Date: 2026-05-04 14:38:36 | Valeur: -5413
Date: 2026-05-04 14:38:36 | Valeur: -8901
Date: 2026-05-04 14:38:36 | Valeur: -7455
Date: 2026-05-04 14:38:36 | Valeur: -5347
Date: 2026-05-04 14:38:36 | Valeur: -3942
Date: 2026-05-04 14:38:36 | Valeur: -5255
Date: 2026-05-04 14:38:36 | Valeur: -5114
Date: 2026-05-04 14:38:36 | Valeur: -6586
Date: 2026-05-04 14:38:36 | Valeur: -7209
Date: 2026-05-04 14:38:36 | Valeur: -6796
Date: 2026-05-04 14:38:36 | Valeur: -6225
Date: 2026-05-04 14:38:36 | Valeur: -6576
Date: 2026-05-04 14:38:36 | Valeur: -7799
Date: 2026-05-04 14:38:36 | Valeur: -5883
Date: 2026-05-04 14:38:36 | Valeur: -5543
Date: 2026-05-04 14:38:36 | Valeur: -6657
Date: 2026-05-04 14:38:36 | Valeur: -8244
Date: 2026-05-04 14:38:36 | Valeur: -6962
Date: 2026-05-04 14:38:36 | Valeur: -5186
Date: 2026-05-04 14:38:36 | Valeur: -5024
Date: 2026-05-04 14:38:36 | Valeur: -6280
Date: 2026-05-04 14:38:36 | Valeur: -6618
Date: 2026-05-04 14:38:36 | Valeur: -6465
Date: 2026-05-04 14:38:36 | Valeur: -7717
Date: 2026-05-04 14:38:36 | Valeur: -8069
Date: 2026-05-04 14:38:36 | Valeur: -6877
Date: 2026-05-04 14:38:36 | Valeur: -5099
Date: 2026-05-04 14:38:36 | Valeur: -6402
Date: 2026-05-04 14:38:36 | Valeur: -7767
Date: 2026-05-04 14:38:36 | Valeur: -5419
Date: 2026-05-04 14:38:36 | Valeur: -7842
Date: 2026-05-04 14:38:36 | Valeur: -5895
Date: 2026-05-04 14:38:36 | Valeur: -3806
Date: 2026-05-04 14:38:36 | Valeur: -5169
Date: 2026-05-04 14:38:36 | Valeur: -7029
Date: 2026-05-04 14:38:36 | Valeur: -5534
Date: 2026-05-04 14:38:36 | Valeur: -5868
Date: 2026-05-04 14:38:36 | Valeur: -7443
